gene	UNIPROT
LOC101863248	O14843
LOC101863496	Q969Y0
LOC101858613	O75596
LOC101863967	Q96K37
LOC101864211	Q5VY43
LOC101864211	Q5VY43
LOC101864211	Q5VY43
LOC101864211	Q5VY43
LOC101864211	Q5VY43
LOC101864211	Q5VY43
LOC101864211	Q5VY43
LOC101864600	Q8N0W4
LOC101845076	Q15286
LOC101845076	Q15286
LOC101846121	Q8IXQ9
LOC101846121	Q8IXQ9
LOC101846121	Q8IXQ9
LOC101845454	P62826
LOC101846492	Q6GMV2
LOC101846724	O14793
LOC101847249	Q9H4B0
LOC101847249	Q9H4B0
LOC101847249	Q9H4B0
LOC101847249	Q9H4B0
LOC101847478	Q9NP59
LOC101848102	Q86V87
LOC101848102	Q86V87
LOC101848102	Q86V87
LOC101848102	Q86V87
LOC101848102	Q86V87
LOC101848102	Q86V87
LOC101848102	Q86V87
LOC101848102	Q86V87
LOC101848102	Q86V87
LOC101848102	Q86V87
LOC101853374	Q2Y0W8
LOC101848953	P30988
LOC101848953	P30988
LOC101848953	P30988
LOC101848953	P30988
LOC101849358	Q96ME1
LOC101853608	Q6ZMI3
LOC101853842	Q8TCC7
LOC101854072	Q86VW1
LOC101849597	Q96J01
LOC101849828	Q9BTZ2
LOC101849828	Q9BTZ2
LOC101849828	Q9BTZ2
LOC101849828	Q9BTZ2
LOC101849828	Q9BTZ2
LOC101849828	Q9BTZ2
LOC101849828	Q9BTZ2
LOC101850071	Q96F86
LOC101850071	Q96F86
LOC101850317	Q9BTE3
LOC101850546	Q96S52
LOC101850546	Q96S52
LOC101854314	O00219
LOC101851179	Q9UKZ9
LOC106011217	Q9NXP7
LOC101854558	Q00536
LOC101851395	Q9NP94
LOC101851856	Q5T6F0
LOC101864371	Q9P2R6
LOC101864371	Q9P2R6
LOC101864371	Q9P2R6
LOC101864371	Q9P2R6
LOC101864371	Q9P2R6
LOC101864371	Q9P2R6
LOC101864371	Q9P2R6
LOC101864371	Q9P2R6
LOC101855240	Q9Y5M8
LOC101855473	Q14D04
LOC101855473	Q14D04
LOC101856165	Q5SNT2
LOC101856165	Q5SNT2
LOC101856165	Q5SNT2
LOC101856165	Q5SNT2
LOC101845306	P49326
LOC101856722	Q8N300
LOC101856956	Q9Y221
LOC101856956	Q9Y221
LOC101845530	Q9Y2D2
LOC101857630	P49895
LOC101857865	Q9NRB3
LOC101858092	Q9H0A6
LOC101858092	Q9H0A6
LOC101858092	Q9H0A6
LOC101858092	Q9H0A6
LOC101858332	Q71RG4
LOC101858546	Q16864
LOC101846414	Q2TBF2
LOC101846414	Q2TBF2
LOC101858998	P08910
LOC101859469	Q9UHC6
LOC101859693	Q69YL0
LOC101859693	Q69YL0
LOC101859693	Q69YL0
LOC101859693	Q69YL0
LOC101860728	Q12800
LOC101847565	Q17RW2
LOC101847565	Q17RW2
LOC101847565	Q17RW2
LOC101847565	Q17RW2
LOC101847565	Q17RW2
LOC101847565	Q17RW2
LOC101847565	Q17RW2
LOC101847565	Q17RW2
LOC101860963	Q9Y600
LOC101860963	Q9Y600
LOC101860963	Q9Y600
LOC101860963	Q9Y600
LOC101860963	Q9Y600
LOC101860963	Q9Y600
LOC101860963	Q9Y600
LOC101847807	Q17RW2
LOC101847807	Q17RW2
LOC101847807	Q17RW2
LOC101847807	Q17RW2
LOC101847807	Q17RW2
LOC101847807	Q17RW2
LOC101863332	Q9H832
LOC101863332	Q9H832
LOC101863332	Q9H832
LOC101848029	Q9UIF8
LOC101848029	Q9UIF8
LOC101848029	Q9UIF8
LOC101848029	Q9UIF8
LOC101863732	Q14554
LOC101863732	Q14554
LOC101863732	Q14554
LOC101863968	Q9Y241
LOC101863968	Q9Y241
LOC101848734	Q9NQZ7
LOC101848954	O96011
LOC101848954	O96011
LOC101849359	Q6P161
LOC101849598	P30307
LOC101849598	P30307
LOC101849598	P30307
LOC101849598	P30307
LOC101854007	A0PK11
LOC101854242	Q99973
LOC101854242	Q99973
LOC101854242	Q99973
LOC101854242	Q99973
LOC101854242	Q99973
LOC101854242	Q99973
LOC101854242	Q99973
LOC101854242	Q99973
LOC101854242	Q99973
LOC101854242	Q99973
LOC101854242	Q99973
LOC101854242	Q99973
LOC101854242	Q99973
LOC101854242	Q99973
LOC101854242	Q99973
LOC101854483	Q92752
LOC101854703	Q92752
LOC101850547	Q66K66
LOC101855630	O00748
LOC101855630	O00748
LOC101855630	O00748
LOC101855630	O00748
LOC118477368	O00748
LOC101856562	O00748
LOC101850942	O00748
LOC101856791	Q8NFZ3
LOC101857011	P19835
LOC101852161	Q96G23
LOC101852393	Q96G23
LOC101857705	Q8TD22
LOC101852835	Q9H3Q3
LOC101852835	Q9H3Q3
LOC101852835	Q9H3Q3
LOC101852835	Q9H3Q3
LOC101853534	Q5VIY5
LOC101853534	Q5VIY5
LOC101853534	Q5VIY5
LOC101853534	Q5VIY5
LOC101853534	Q5VIY5
LOC101853534	Q5VIY5
LOC101853534	Q5VIY5
LOC101853771	Q9Y5K5
LOC101853771	Q9Y5K5
LOC101857936	Q96D96
LOC106011229	P06731
LOC106011229	P06731
LOC106011229	P06731
LOC106011229	P06731
LOC101858614	Q96RW7
LOC101858614	Q96RW7
LOC101858614	Q96RW7
LOC101858614	Q96RW7
LOC101858614	Q96RW7
LOC101858614	Q96RW7
LOC101858614	Q96RW7
LOC101858614	Q96RW7
LOC101858614	Q96RW7
LOC101858614	Q96RW7
LOC101858614	Q96RW7
LOC101858614	Q96RW7
LOC101859315	P50226
LOC101851024	P15291
LOC101859556	Q9UBF8
LOC101859556	Q9UBF8
LOC101859918	P05386
LOC101851253	Q6ZQN7
LOC101851933	Q9Y5G0
LOC101860315	Q502X0
LOC101860557	P10515
LOC101860557	P10515
LOC101860557	P10515
LOC101860557	P10515
LOC101860964	Q9H867
LOC101861194	Q13530
LOC101861194	Q13530
LOC101861194	Q13530
LOC101861194	Q13530
LOC101861194	Q13530
LOC101861194	Q13530
LOC101861194	Q13530
LOC101862338	Q9HAC7
LOC101862858	Q9Y2M0
LOC101863091	Q6V0L0
LOC101863091	Q6V0L0
LOC101863091	Q6V0L0
LOC101863091	Q6V0L0
LOC101864445	Q14690
LOC101864445	Q14690
LOC101845078	Q96ES6
LOC101845078	Q96ES6
LOC101845078	Q96ES6
LOC101845307	Q9H5U6
LOC101845307	Q9H5U6
LOC101845307	Q9H5U6
LOC101845307	Q9H5U6
LOC101845307	Q9H5U6
LOC101846122	Q9ULZ2
LOC101847025	Q8WWB7
LOC101847025	Q8WWB7
LOC101847414	Q8N441
LOC101847643	Q9UBJ2
LOC101852609	P49327
LOC101848276	P49327
LOC101852836	Q96QE2
LOC106011234	Q9P202
LOC106011234	Q9P202
LOC101848504	O43818
LOC101848504	O43818
LOC101848874	Q96SK2
LOC101849116	P62310
LOC101853299	Q9UL63
LOC101853299	Q9UL63
LOC101849599	P25208
LOC101849599	P25208
LOC101853535	Q6IC98
LOC101853535	Q6IC98
LOC101853772	P16562
LOC101850072	Q9H1K0
LOC101850318	Q9UIH9
LOC101854484	Q8IZF6
LOC101850548	Q6GTS8
LOC101855088	P49327
LOC101855088	P49327
LOC101863654	P49327
LOC106011236	P49327
LOC106011238	P49327
LOC101863883	P49327
LOC101864130	P20815
LOC101856329	Q8TB73
LOC101856329	Q8TB73
LOC101856329	Q8TB73
LOC101856329	Q8TB73
LOC101856329	Q8TB73
LOC101856329	Q8TB73
LOC101856329	Q8TB73
LOC101856329	Q8TB73
LOC101864372	Q8N695
LOC101864372	Q8N695
LOC101864372	Q8N695
LOC101864372	Q8N695
LOC101864602	Q9H251
LOC101864602	Q9H251
LOC101864602	Q9H251
LOC101864602	Q9H251
LOC101864602	Q9H251
LOC101864602	Q9H251
LOC101864602	Q9H251
LOC101845079	O75762
LOC101845079	O75762
LOC101845079	O75762
LOC101845079	O75762
LOC101857237	O00232
LOC101845308	Q9NRB3
LOC101857472	Q9UHM6
LOC101857472	Q9UHM6
LOC101857472	Q9UHM6
LOC101857472	Q9UHM6
LOC101857472	Q9UHM6
LOC101857472	Q9UHM6
LOC101845531	Q9HDC9
LOC101845531	Q9HDC9
LOC101858999	P56556
LOC101859391	Q9GZV3
LOC101859391	Q9GZV3
LOC101860487	Q6PHR2
LOC101845992	Q9H251
LOC101845992	Q9H251
LOC101845992	Q9H251
LOC101860965	P30533
LOC101861195	Q13158
LOC118477378	O15399
LOC101846202	Q14957
LOC101861649	O94778
LOC101861649	O94778
LOC101861649	O94778
LOC101861649	O94778
LOC101861879	Q9BWS9
LOC101861879	Q9BWS9
LOC101862103	Q9UMS6
LOC101862103	Q9UMS6
LOC101846415	O43451
LOC101846415	O43451
LOC101846415	O43451
LOC101846415	O43451
NEP	Q495T6
LOC101846635	Q06278
LOC101862787	P47989
LOC101863008	O14718
LOC101851254	P56524
LOC101851485	Q9H0H5
LOC101847092	Q969W0
LOC118477384	Q13639
LOC101847319	Q8NET6
LOC101851934	Q2M3M2
LOC101847808	A6NCS4
LOC101847808	A6NCS4
LOC101847808	A6NCS4
LOC101847808	A6NCS4
LOC101847808	A6NCS4
LOC101848647	O95476
LOC101848875	P63241
LOC101849117	Q6ZRF8
LOC101849361	P42345
LOC101849361	P42345
LOC101849361	P42345
LOC101849361	P42345
LOC101852163	Q92847
LOC118477386	P35368
LOC101849600	P47736
LOC101849600	P47736
LOC101852610	Q96CK0
LOC101853300	Q92847
LOC101850319	O75382
LOC101853536	Q92847
LOC101853773	Q7RTT9
LOC106011241	Q99102
LOC100533395	P42262
LOC101854485	Q4AE62
LOC101854485	Q4AE62
LOC101854485	Q4AE62
LOC101854485	Q4AE62
LOC101854485	Q4AE62
LOC101854485	Q4AE62
LOC101854485	Q4AE62
LOC101854244	O14924
LOC101854244	O14924
LOC101854244	O14924
LOC101855089	Q9NWW7
LOC101855089	Q9NWW7
LOC101862402	O43448
LOC101862859	Q5JYT7
LOC101855475	P53350
LOC101855475	P53350
LOC101855857	Q96D96
LOC101855857	Q96D96
LOC101856250	O14683
LOC101856501	P58546
LOC106011242	Q9HAS3
LOC101863333	Q9HAS3
LOC101856724	Q9HAS3
LOC101856724	Q9HAS3
LOC101857866	Q9NZV1
LOC101857866	Q9NZV1
LOC101858256	Q14814
LOC101858256	Q14814
LOC101858256	Q14814
LOC101858256	Q14814
LOC101858769	Q02078
LOC101858769	Q02078
LOC101858769	Q02078
LOC101858769	Q02078
LOC101858769	Q02078
LOC101859470	O75928
LOC101859470	O75925
LOC101859470	O75925
LOC101859470	O75925
LOC101859470	O75928
LOC101859470	O75925
LOC101859470	O75925
LOC101859470	O75925
LOC101860154	Q8N6T7
LOC101860154	Q8N6T7
LOC101860395	Q8WUX9
LOC101860395	Q8WUX9
LOC101863572	Q8NB25
LOC101860638	Q99932
LOC101860878	Q9Y5S9
LOC101861271	P52732
LOC101861271	P52732
LOC101863803	P52732
LOC100533441	Q8WVK2
LOC101861650	P28331
LOC101861650	P28331
LOC101862171	Q9HAS3
LOC101862171	Q9HAS3
LOC101857238	Q8TF44
LOC101864676	O60336
LOC101864676	O60336
LOC101845156	P49419
LOC101857473	O15460
LOC101845532	Q5T6F2
LOC101845532	Q5T6F2
LOC101845532	Q5T6F2
LOC101845532	Q5T6F2
LOC101846338	P05556
LOC101846338	P05556
LOC101846338	P05556
LOC101846338	P05556
LOC101846566	P25686
LOC101846566	P25686
LOC101846566	P25686
LOC101846566	P25686
LOC101846566	P25686
LOC101846566	P25686
LOC101846566	P25686
LOC101846566	P25686
LOC101857937	O95980
LOC101848339	P11362
LOC101848339	P11362
LOC101848735	P21217
LOC101858170	Q9NS00
LOC101858395	Q92847
LOC101849445	Q9UNQ0
LOC101849445	Q9UNQ0
LOC101858615	Q9UNQ0
LOC101858847	Q9H172
LOC106011245	Q9UNQ0
LOC106011246	O00219
LOC101850153	Q9BQD3
LOC101850153	Q9BQD3
LOC101850153	Q9BQD3
LOC101850153	Q9BQD3
LOC101850153	Q9BQD3
LOC101850153	Q9BQD3
LOC101850153	Q9BQD3
LOC101850704	Q9BX84
LOC101850944	O75596
LOC101850944	O75596
LOC101859087	Q7LFX5
LOC101859316	Q9NP59
LOC101859316	Q9NP59
LOC101851180	Q9BQG2
LOC101851180	Q9BQG2
LOC101851566	P78536
LOC101852461	Q96I13
LOC101852461	Q96I13
LOC101852461	Q96I13
LOC101852838	Q96IG2
LOC101852838	Q96IG2
LOC101852838	Q96IG2
LOC101852838	Q96IG2
LOC101852838	Q96IG2
LOC101852838	Q96IG2
LOC101852838	Q96IG2
LOC101859557	Q96H72
LOC101859773	P20815
LOC101853375	P24462
LOC101860008	Q7Z6M2
LOC101860244	Q96C01
LOC101854315	Q96EX3
LOC101854315	Q96EX3
LOC101860488	Q96DM1
LOC101854559	P82909
LOC101854559	P82909
LOC101854559	P82909
LOC101854559	P82909
LOC101854559	P82909
LOC101854559	P82909
LOC101855777	Q03111
LOC101856011	Q9P287
LOC101856251	P26639
LOC101856251	P26639
LOC101856251	P26639
LOC101856641	Q9BRN9
LOC101860729	P84077
LOC101860729	P84077
LOC101856875	O94889
LOC101856875	O94889
LOC101860966	O75382
LOC101860966	O75382
LOC101860966	O75382
LOC101848185	O75443
LOC101848185	O75443
LOC101848185	O75443
LOC101848185	O75443
LOC101848185	O75443
LOC101848648	Q9Y6R7
LOC101848648	Q9Y6R7
LOC101848648	Q9Y6R7
LOC101848648	Q9Y6R7
LOC101848648	Q9Y6R7
LOC101848648	Q9Y6R7
LOC101848648	Q9Y6R7
LOC101848648	Q9Y6R7
LOC101848648	Q9Y6R7
LOC101848648	Q9Y6R7
LOC101848648	Q9Y6R7
LOC101848648	Q9Y6R7
LOC101848648	Q9Y6R7
LOC101848648	Q9Y6R7
LOC101848648	Q9Y6R7
LOC101848648	Q9Y6R7
LOC101848648	Q9Y6R7
LOC101848648	Q9Y6R7
LOC101848648	Q9Y6R7
LOC101849118	Q96NT5
LOC101861651	Q8N2M4
LOC101861651	Q8N2M4
LOC101849601	Q9NPD5
LOC101849831	P07098
LOC101862250	Q96F85
LOC101862250	Q96F85
LOC101862250	Q96F85
LOC101862403	Q14442
LOC118477392	P57789
LOC101862788	Q13901
LOC101863250	Q86XI8
Nork	P11362
Nork	P11362
LOC101850320	Q6PJW8
LOC101863733	Q9HAT8
LOC101864514	Q9Y2V0
LOC101845157	P56282
LOC101845761	Q9H2Y7
LOC101845761	Q9H2Y7
LOC101845761	Q9H2Y7
LOC106011251	Q8IZD6
LOC101846339	Q9BYV8
LOC101846567	Q9H3G5
LOC101847026	Q6V0I7
LOC101847026	Q6V0I7
LOC101847026	Q6V0I7
LOC101847026	Q6V0I7
LOC101847026	Q6V0I7
LOC101847026	Q6V0I7
LOC101847026	Q6V0I7
LOC101847026	Q6V0I7
LOC101847026	Q6V0I7
LOC101847026	Q6V0I7
LOC101847026	Q6V0I7
LOC101847026	Q6V0I7
LOC101847026	Q6V0I7
LOC101847026	Q6V0I7
LOC101847026	Q6V0I7
LOC101847026	Q6V0I7
LOC101847026	Q6V0I7
LOC101847026	Q6V0I7
LOC101847026	Q6V0I7
LOC101847026	Q6V0I7
LOC101847026	Q6V0I7
LOC101847026	Q6V0I7
LOC101847026	Q6V0I7
LOC101847026	Q6V0I7
LOC101846801	Q9H3G5
LOC101850550	Q9H015
LOC101851025	Q6V0I7
LOC101851025	Q6V0I7
LOC101851025	Q6V0I7
LOC101851025	Q6V0I7
LOC101851025	Q6V0I7
LOC101851025	Q6V0I7
LOC101851025	Q6V0I7
LOC101851025	Q6V0I7
LOC101851025	Q6V0I7
LOC101851025	Q6V0I7
LOC101851025	Q6V0I7
LOC106011257	Q9Y5F8
LOC101851255	P58743
LOC101851255	P58743
LOC101847711	Q14656
LOC101851486	P51610
LOC101851486	P51610
LOC101851486	P51610
LOC101851486	P51610
LOC101851486	P51610
LOC101851486	P51610
LOC101851486	P51610
LOC101851486	P51610
LOC101851486	P51610
LOC101851486	P51610
LOC106011261	Q16534
LOC101847942	Q01484
LOC101847942	Q01484
LOC101847942	Q01484
LOC101847942	Q01484
LOC101847942	Q01484
LOC101847942	Q01484
LOC101847942	Q01484
LOC106011262	O60285
LOC101851720	Q9UNS2
LOC101852164	Q9BZR6
LOC101861566	Q9GZZ6
LOC101862019	Q99715
LOC101862019	Q99715
LOC101862019	Q99715
LOC101862019	Q99715
LOC101852911	Q9ULJ3
LOC101853149	Q8N8U2
LOC101853149	Q8N8U2
LOC101853149	Q8N8U2
LOC101853149	Q8N8U2
LOC101853149	Q8N8U2
LOC101853376	A5YKK6
LOC101853376	A5YKK6
LOC101853376	A5YKK6
LOC101853376	A5YKK6
LOC118477144	Q8IV45
LOC101854154	Q8IV45
LOC101854398	P25021
LOC101854398	P25021
LOC101855090	Q9ULJ7
LOC101855090	Q9ULJ7
LOC101855090	Q9ULJ7
LOC101862712	Q9C099
LOC101862930	O43602
LOC101855476	Q8N1F8
LOC101855476	Q8N1F8
LOC101855709	Q99836
LOC101863419	Q6ZSS7
LOC101863419	Q6ZSS7
LOC101863419	Q6ZSS7
LOC101863655	Q92752
LOC101855933	Q8WUD4
LOC101863884	Q96JB5
LOC101856166	O00499
LOC101857778	Q7RTN6
LOC101858257	Q9NQR9
LOC101858616	Q8N0X2
LOC101858848	Q9UBK8
LOC101864603	Q6P4F1
LOC101845309	Q9HBH9
LOC101845309	Q9HBH9
LOC101845533	P57103
LOC101859229	Q15750
LOC101859229	Q15750
LOC101859627	Q5TAX3
LOC101859627	Q5TAX3
LOC101859846	Q15546
LOC101860083	P05177
LOC101860083	P05177
LOC101860489	P55769
LOC101845993	Q14565
LOC101845993	Q14565
LOC101860879	Q9H5L6
LOC101846203	Q9NSE4
LOC101846203	Q9NSE4
LOC101861108	Q9H2M9
LOC100533290	P09874
LOC100533290	P09874
LOC118477146	Q86W56
LOC101853227	Q86W56
LOC101853687	Q96A47
LOC101854155	Q9BY12
LOC101846568	A2RRH5
LOC101847568	Q9BVK6
LOC101847568	Q9BVK6
LOC101847943	Q9NXX6
LOC101848576	Q460N5
LOC101848576	Q460N5
LOC101848576	Q460N5
LOC101848576	Q460N5
LOC101848576	Q460N5
LOC101854628	Q9UMX3
LOC101849446	P19021
LOC101849679	O14795
LOC101855091	Q9UPW8
LOC101850404	Q7Z418
LOC101850404	Q7Z418
LOC101850404	Q7Z418
LOC101855550	O15439
LOC101855550	O15439
LOC101851396	Q5JPI3
LOC101851396	Q5JPI3
LOC101851632	P09467
LOC101851857	P02545
LOC101852085	Q9UDY8
LOC101852085	Q9UDY8
LOC101852085	Q9UDY8
LOC101855778	P22083
LOC101856252	Q10472
LOC101856502	P48382
LOC106011269	O43374
LOC106011269	O43374
LOC106011268	Q86SQ0
LOC101856725	Q6UX73
LOC101856957	Q86SX3
LOC101856957	Q86SX3
LOC101856957	Q86SX3
LOC101856957	Q86SX3
LOC101862020	Q96NB3
LOC101857319	C9JSJ3
LOC101857319	C9JSJ3
LOC101857319	C9JSJ3
LOC101857319	C9JSJ3
LOC101857708	P62487
LOC101862252	Q9HD67
LOC101862252	Q9HD67
LOC101862252	Q9HD67
LOC101862252	Q9HD67
LOC101857938	Q9BYI3
LOC101858093	Q7Z7H8
LOC101858093	Q7Z7H8
LOC101862931	Q86TI4
LOC101862931	Q86TI4
LOC101858698	P51148
LOC101858849	O00743
LOC101859088	Q13268
LOC101859317	Q13268
LOC101863171	Q9Y226
LOC101864132	O94761
LOC106011274	Q6DWJ6
LOC101860155	O94761
LOC106011275	P25021
LOC101845081	Q9BXX0
LOC101860396	P14416
LOC101845310	P47211
LOC101860639	O15182
LOC101861109	Q9Y6M9
LOC101860880	O43313
LOC101861348	Q96KR6
LOC101845763	Q9GZZ6
LOC101845994	Q9UP95
LOC101846204	Q5EBL8
LOC106011280	P14207
LOC101846636	P78417
LOC101852462	P48307
LOC101852462	P48307
LOC101852912	P35462
LOC101853150	P17987
LOC101848341	Q9H2V7
LOC101848341	Q9H2V7
LOC101848341	Q9H2V7
LOC101848341	Q9H2V7
LOC101849363	Q53T59
LOC101853610	O60513
LOC101849602	Q9H3U1
LOC101849602	Q9H3U1
LOC101853844	Q9HBX9
LOC101853844	Q9HBX9
LOC101854074	Q8TE56
LOC101850154	Q15067
LOC101850154	Q15067
LOC101850154	Q15067
LOC101850154	Q15067
LOC101854316	P08962
LOC101851027	P27701
LOC101855059	Q6UVM3
LOC101856167	Q8IUC8
LOC101851633	Q13490
LOC101852086	Q96Q05
LOC101852086	Q96Q05
LOC101852086	Q96Q05
LOC101852086	Q96Q05
LOC101861110	Q969Y0
LOC101861797	Q9Y5X5
LOC106011290	Q06432
LOC101862253	P0DUB6
LOC101862253	P0DUB6
LOC101857320	Q8TC71
LOC101857320	Q8TC71
LOC101862486	Q9Y2C3
LOC101857552	Q9Y5Z6
LOC101857779	Q96HU8
LOC101858014	Q9UGU5
LOC101858014	Q9UGU5
LOC101858014	Q9UGU5
LOC101858396	Q96C11
LOC101858617	Q9H6Z4
LOC101858617	Q9H6Z4
LOC101862714	O43603
LOC101859774	Q8N6T7
LOC101860009	Q8N8I0
LOC101860245	Q9BU89
LOC101860245	Q9BU89
LOC101862932	Q9GZR5
LOC101860490	P27986
LOC101860490	P27986
LOC101863172	P54315
LOC101860730	Q6XZB0
LOC101860730	Q6XZB0
LOC101863657	Q494W8
LOC101853377	Q96AC1
LOC101853611	Q6NXP6
LOC101863886	Q14320
LOC101863886	Q14320
LOC101863886	Q14320
LOC101863886	Q14320
LOC101863886	Q14320
LOC101863886	Q14320
LOC101864677	Q6VY07
LOC101854075	Q86VP3
LOC101845612	Q96NT5
LOC101845612	Q9BY10
LOC101846340	P01100
LOC106011295	Q8NI22
LOC101846803	Q15034
LOC101846803	Q15034
LOC101846803	Q15034
LOC101846803	Q15034
LOC101846803	Q15034
LOC101846803	Q15034
LOC101847321	Q8IUC8
LOC101855006	O00423
LOC101855242	Q9UJQ1
LOC101847569	P16157
LOC101847569	P16157
LOC101847569	P16157
LOC101847569	P16157
LOC101847569	P16157
LOC101847569	P16157
LOC101855478	Q05901
LOC101848423	O43345
LOC101848423	O43345
LOC101848423	O43345
LOC101848423	O43345
LOC101848423	O43345
LOC101848423	O43345
LOC101848423	O43345
LOC101848423	O43345
LOC101848423	O43345
LOC101848423	O43345
LOC101848423	O43345
LOC101848423	O43345
LOC101848423	O43345
LOC101848423	O43345
LOC101848423	O43345
LOC101848423	O43345
LOC101848423	O43345
LOC101848423	O43345
LOC101848423	O43345
LOC101848423	O43345
LOC101848423	O43345
LOC106011299	Q96DM1
LOC101849832	Q13619
LOC101855935	Q9Y2C3
LOC101856168	Q14643
LOC101856168	Q14643
LOC101856411	Q9Y345
LOC101856411	Q9Y345
LOC101850945	O76038
LOC101850945	O76038
LOC101852165	Q8NCC3
LOC101852165	Q8NCC3
LOC101852757	Q9Y561
LOC101852990	Q9NQC7
LOC106011303	Q9Y600
LOC106011297	Q9HBA0
LOC101863251	Q96M96
LOC101857240	P56559
LOC101857632	Q9BRJ6
LOC101857632	Q9BRJ6
LOC101863498	Q9H015
LOC101858926	Q9UGM1
LOC101858926	Q9UGM1
LOC101863970	P32297
LOC101860316	P16260
LOC101860731	Q9ULC5
LOC101860731	Q9ULC5
LOC101860731	Q9ULC5
LOC101860731	Q9ULC5
LOC101860731	Q9ULC5
LOC101860731	Q9ULC5
LOC101862172	Q6IPR3
LOC100533518	P05771
LOC101862404	Q8N697
LOC101862404	Q8N697
LOC101862789	Q8N475
LOC101862789	Q8N475
LOC101845158	P50583
LOC101845393	Q06587
LOC101845393	Q06587
LOC101854486	Q9NZJ5
LOC101846341	Q2Q1W2
LOC101846341	Q2Q1W2
LOC101846341	Q2Q1W2
LOC101854704	Q15583
LOC101854936	Q75N90
LOC101854936	Q75N90
LOC101854936	Q75N90
LOC101854936	Q75N90
LOC101854936	Q75N90
LOC101854936	Q75N90
LOC101854936	Q75N90
LOC101854936	Q75N90
LOC106011310	Q6P4F1
LOC101846868	Q6UX73
LOC101847322	Q96AJ1
LOC101847322	Q96AJ1
LOC101847322	Q96AJ1
LOC101847644	P34897
LOC106011313	Q9H2X3
LOC101855631	O75452
LOC101849447	P49207
LOC101849680	Q16836
LOC106011307	A6NKG5
LOC101856086	Q9UBG0
LOC101856086	Q9UBG0
LOC101856086	Q9UBG0
LOC101850321	Q9NY12
LOC101850321	Q9NY12
LOC101856330	Q9NWF9
LOC101856564	O43272
LOC101851111	Q5H9R7
LOC101851111	Q5H9R7
LOC101851111	Q5H9R7
LOC101851111	Q5H9R7
LOC101851634	Q15418
LOC101852009	Q8IUS5
LOC101852009	Q8IUS5
LOC101852396	O43617
LOC101852612	Q9H446
LOC101852840	Q8IZ83
LOC101853074	Q9NWS0
LOC101857013	Q86TW2
LOC101857241	Q16665
LOC101857475	Q9Y2N7
LOC101857709	Q16665
LOC101857867	Q9UBU9
LOC101858094	Q8WUX2
LOC101858094	Q8WUX2
LOC101858477	Q93015
LOC101858477	Q93015
LOC101858477	Q93015
LOC101858700	Q9UJA5
LOC101858700	Q9UJA5
LOC101858927	Q9H6Z9
LOC101860010	Q16667
LOC101860010	Q16667
LOC101860798	Q14738
LOC101860798	Q14738
LOC101860798	Q14738
LOC101860798	Q14738
LOC101860798	Q14738
LOC101860798	Q14738
LOC101860798	Q14738
LOC101849994	Q9P2K8
LOC101849994	Q9P2K8
LOC101862487	P32247
LOC106011320	Q9UKT8
LOC106011320	Q9UKT8
LOC106011320	Q9UKT8
LOC101862860	O43776
LOC101863252	O43776
LOC101863499	Q9NWW5
LOC101863735	Q6ZS82
LOC101863735	Q6ZS82
LOC101863971	P43378
LOC101863971	P43378
LOC101863971	P43378
LOC101863971	P43378
LOC101864515	P49427
LOC101850236	Q7RTS3
LOC101845228	Q3KNW1
LOC101845228	P17039
LOC101845228	Q15929
LOC101845228	Q68DY9
LOC101846063	Q8WVY7
LOC118477419	Q96DM1
LOC101850946	Q96ST3
LOC101850946	Q96ST3
LOC101850946	Q96ST3
LOC101850946	Q96ST3
LOC101850946	Q96ST3
LOC101850946	Q96ST3
LOC101847094	Q02809
LOC101847323	Q9HD33
LOC101851398	Q7Z2T5
LOC101851635	Q9BQJ4
LOC101847945	Q9HBT7
LOC101847945	Q9HBT7
LOC101847945	Q9HBT7
LOC101847945	Q9HBT7
LOC101847945	Q9HBT7
LOC101847945	Q9HBT7
LOC101847945	Q9HBT7
LOC101847945	Q9HBT7
LOC101847945	Q9HBT7
LOC101848189	Q5JXC2
LOC101851859	Q8TBF2
LOC101848424	Q14588
LOC101848424	Q14588
LOC101848424	Q14588
LOC101848424	Q14588
LOC101848424	Q14588
LOC101848424	Q14588
LOC101848424	Q14588
LOC101848424	Q14588
LOC101848649	Q6NT55
LOC101848649	Q6NT55
LOC106011322	B4DU55
LOC106011322	B4DU55
LOC106011322	B4DU55
LOC106011322	B4DU55
LOC106011322	B4DU55
LOC106011322	B4DU55
LOC106011322	B4DU55
LOC106011322	B4DU55
LOC106011322	B4DU55
LOC101849280	Q99676
LOC101849280	Q99676
LOC101849280	Q99676
LOC101849280	Q99676
LOC101849280	Q99676
LOC101853151	A8TX70
LOC101853151	A8TX70
LOC101853151	A8TX70
LOC101853151	A8TX70
LOC101853151	A8TX70
LOC101853151	A8TX70
LOC101853151	A8TX70
LOC101853151	A8TX70
LOC101853151	A8TX70
LOC101853151	A8TX70
LOC101853538	Q969Z3
LOC101860881	P49327
LOC106011323	P49327
PC1B	P29120
LOC101853774	P22792
LOC101853774	P22792
LOC101853774	P22792
LOC101853774	P22792
LOC101853774	P22792
LOC101853774	P22792
LOC101861569	Q02224
LOC101854783	Q7Z6M4
LOC106011325	Q9UNI1
LOC101862933	Q9NYC9
LOC101862933	Q9NYC9
LOC101862933	Q9NYC9
LOC101862933	Q9NYC9
